life_expectancy,state,median_income,unemployment,income_inequality,gender_pay_gap,disconnected_youth,adult_smoking,physical_inactivity,adult_obesity,diabetes_prevalence,food_insecurity,insufficient_sleep,pm25,primary_care_physicians,homeownership,severe_housing_cost_burden
77.610564982,NC,79106,0.03142696,4.7257904028,0.8541808237,0.0524155622,0.125,0.182,0.324,0.091,0.141,0.321,4.1,9.21325e-4,0.6070075018,0.1651523088
74.122873459,NC,66982,0.0401247879,3.8325182577,1.0378666404,0.0562171144,0.153,0.23,0.321,0.106,0.157,0.386,5.7,3.104385e-4,0.609630978,0.1381105912
74.940596903,NC,60268,0.0393285479,4.8976800034,0.8219009536,0.0448647273,0.136,0.237,0.373,0.116,0.156,0.361,5.7,0.0011384163,0.5092910468,0.1570264305
72.923887334,NC,59336,0.0360633173,4.1646270723,0.809885781,0.1150382096,0.195,0.276,0.325,0.109,0.161,0.357,8.1,4.270796e-4,0.7267333684,0.1068644298
67.946062542,NC,42180,0.0496889258,5.8415841584,0.82384428220000006,0.120544485,0.25,0.331,0.419,0.156,0.204,0.401,7.2,5.071866e-4,0.6562090586,0.136128632
71.943529126,NC,58508,0.039703869,5.1011446886,0.8252684608,0.0915539792,0.184,0.257,0.378,0.118,0.17,0.381,7.6,3.067955e-4,0.7235122251,0.1104896239
72.664422403,NC,65139,0.0338293033,4.4845364713,0.8680220025,0.0818634711,0.168,0.249,0.339,0.113,0.156,0.318,7.6,3.442457e-4,0.712440705,0.129241696
71.868472251,NC,50714,0.0461216792,4.245745614,0.7581098637,0.1427104723,0.198,0.259,0.367,0.11,0.184,0.343,7.6,4.490137e-4,0.7408702847,0.1112751946
72.732589349,NC,53637,0.0354921724,4.8381684249,0.8095786228,0.1090480401,0.197,0.309,0.385,0.133,0.165,0.356,6.6,4.238006e-4,0.7278739271,0.1178348715
69.485470842,NC,45604,0.0630678781,5.3453589774,0.7928846113,0.106918239,0.213,0.303,0.411,0.148,0.194,0.413,7.2,5.84334e-4,0.5888817065,0.169980644
73.662957863,NC,61374,0.0310461296,3.9122974611,0.7724533818,0.0876753507,0.184,0.243,0.331,0.099,0.157,0.33,7.5,2.693421e-4,0.7838856199,0.0914624379
73.671789697,NC,58211,0.0316978638,5.0837696335,0.8177925785,0.1379106244,0.187,0.257,0.353,0.111,0.179,0.337,7.6,5.621767e-4,0.7332970101,0.1015277234
78.458357437,NC,98776,0.029963956,4.1614049714,0.7934595284,0.0324967444,0.115,0.194,0.311,0.095,0.105,0.317,8.1,6.85415e-4,0.8184626236,0.0933170537
70.064258836,NC,45408,0.0538443171,4.6391398047,0.949359153,0.1691588785,0.191,0.285,0.412,0.136,0.162,0.41,7,3.792817e-4,0.5735961694,0.1547807713
80.990179739,NC,103084,0.0300086003,4.4759623063,0.766905511,0.0532953034,0.097,0.158,0.256,0.089,0.111,0.316,9,8.641945e-4,0.6442679676,0.1197754381
72.997202267,NC,47866,0.0537019384,4.9831872099,0.8505968944,0.1546860783,0.217,0.306,0.42,0.145,0.173,0.414,6.7,5.32992e-5,0.6974779319,0.1345865686
71.173433446,NC,47239,0.0479055774,5.520504934,0.8018032114,0.190647482,0.201,0.3,0.41,0.138,0.177,0.404,5.6,4.590525e-4,0.6870860927,0.1617951669
73.237730456,NC,56313,0.0374334667,4.2570883315,0.8208543775,0.0471576227,0.16,0.255,0.391,0.122,0.16,0.357,6.8,5.135447e-4,0.6152107149,0.1240434598
73.660016419,NC,50848,0.0372536361,3.9927342409,0.8990425107,0.0978299538,0.188,0.253,0.352,0.106,0.175,0.343,7.1,3.799046e-4,0.7392400371,0.0868353934
72.643295825,NC,52620,0.0494372754,5.5804742554,0.797951993,0.1502212965,0.208,0.3,0.392,0.137,0.165,0.381,6.8,3.955646e-4,0.5909007912,0.1468246324
73.586193213,NC,61626,0.0314629714,4.6435284747,0.8431947938,0.116807268,0.189,0.256,0.361,0.107,0.156,0.338,7.9,2.419875e-4,0.7708319345,0.0756801547
77.832293855,ND,77346,0.0187627931,4.454232878,0.7952661804,0.0486406167,0.158,0.236,0.362,0.089,0.085,0.34,5.5,7.729551e-4,0.6340704875,0.0995708019
79.07901168,ND,75477,0.0168554974,4.4057712106,0.8705421529,0.0252551918,0.153,0.217,0.341,0.084,0.078,0.316,6.4,9.862673e-4,0.5199711025,0.1065674571
78.634441618,ND,72369,0.0171750698,4.2765294407,0.8175796306,0.0582391897,0.167,0.253,0.374,0.093,0.086,0.342,6.7,0.0012241249,0.5205991303,0.1324122994
65.218181406,ND,56952,0.0551330798,7.4189526185,0.9967349862,0.2742316785,0.292,0.338,0.454,0.154,0.163,0.406,5.9,4.98008e-4,0.6519262073,0.0969643383
75.201079194,OH,67873,0.0353493489,4.6468281037,0.803853112,0.0629367433,0.177,0.24,0.384,0.113,0.141,0.399,7.85,7.528003e-4,0.6699493599,0.1181168383
74.333975508,OH,65665,0.0372099966,4.1894491297,0.7518450798,0.0774921398,0.225,0.306,0.471,0.129,0.143,0.415,5.4,6.49159e-4,0.6831508991,0.1028344757
73.726477315,OH,58152,0.0396919846,4.30409666,0.7572294563,0.1082614616,0.219,0.274,0.431,0.123,0.169,0.387,7.5,2.876604e-4,0.7389306707,0.115438439
74.749555446,OH,53616,0.0443486295,5.6179969497,0.7936171691,0.0329685552,0.177,0.236,0.383,0.117,0.183,0.387,6.1,6.284646e-4,0.6192676701,0.175226307
74.096145263,OH,56716,0.0435849329,4.3454273209,0.7723474009,0.1313957009,0.232,0.312,0.43,0.122,0.159,0.408,7.7,2.733527e-4,0.7396219282,0.0830096504
75.400389676,OH,80066,0.0320545926,4.5230960192,0.778927226,0.0560493527,0.191,0.249,0.365,0.116,0.129,0.383,10.4,5.202007e-4,0.6986683376,0.1110433451
72.269612408,OH,58684,0.0360622548,4.3525750278,0.7917379065,0.0881717332,0.218,0.29,0.418,0.123,0.159,0.401,7.8,4.497431e-4,0.6915860822,0.1073350221
76.250580235,OH,82143,0.0318878251,4.359322408,0.8024063743,0.0463639861,0.192,0.256,0.401,0.107,0.13,0.384,9.6,6.58265e-4,0.7338084284,0.0968639597
74.031334007,OH,55744,0.0419028565,4.6233401751,0.7213435223,0.0587015142,0.233,0.285,0.47,0.122,0.158,0.431,8.5,2.961208e-4,0.7312386707,0.1021758977
75.358781872,OH,61912,0.0384656669,5.4166529673,0.8309221011,0.0760004101,0.177,0.227,0.378,0.111,0.151,0.391,10.8,0.0011125456,0.5905303939,0.1498832149
75.545858478,OH,67609,0.0312524264,4.0790404483,0.7415848407,0.0694935218,0.215,0.267,0.401,0.117,0.14,0.35,8.5,4.651433e-4,0.7199981249,0.084048693
81.115354523,OH,128300,0.0279964629,3.9470851712,0.7155838699,0.022292741,0.123,0.177,0.322,0.089,0.093,0.326,8.2,0.0014768506,0.7818780685,0.0826723497
75.132700616,OH,62547,0.0439802089,4.6147626033,0.7301693725,0.1262596325,0.156,0.242,0.367,0.105,0.143,0.366,7.7,7.748624e-4,0.7109769006,0.1186107892
76.39750898,OH,84701,0.0313014012,4.0252973871,0.7991589645,0.0383501332,0.211,0.278,0.39,0.114,0.122,0.412,8.3,5.587841e-4,0.7422431184,0.0946913643
75.497261734,OH,71730,0.0314215016,4.4824297804,0.8951019186,0.0585381259,0.146,0.233,0.361,0.118,0.135,0.366,8.2,0.0010155788,0.5296721066,0.1416042021
79.998901626,OH,99863,0.0314492486,4.082290109,0.8282910424,0.0705140831,0.178,0.207,0.363,0.099,0.106,0.355,8.4,6.906294e-4,0.8699244106,0.0805707697
77.345391050999993,OH,84015,0.0322435804,4.5662427937,0.7485763135,0.0362630022,0.152,0.22,0.392,0.107,0.132,0.38,9.3,8.966107e-4,0.6757609888,0.0920350494
72.483864623,OH,54757,0.0434368878,4.297032918,0.7369243209,0.0744234801,0.244,0.303,0.415,0.123,0.171,0.413,7.7,3.656594e-4,0.7163784083,0.1081465211
75.507612956,OH,68810,0.0323463925,5.3742378327,0.8219320528,0.071555793,0.184,0.265,0.386,0.129,0.133,0.397,10.8,0.0010966678,0.5899324495,0.1479366826
71.843075315,OH,59713,0.0375800602,4.2438997702,0.7968647453,0.0617128463,0.264,0.316,0.453,0.129,0.163,0.417,7,2.939159e-4,0.7329006917,0.0927955444
73.071549723,OH,61760,0.0455535182,4.4373577189,0.8028040345,0.0888372093,0.246,0.317,0.431,0.124,0.165,0.428,8.3,2.767911e-4,0.7324848341,0.088754847
78.235331473,OH,74490,0.0283170407,3.5662377373,0.6563059311,0.1492907801,0.268,0.327,0.427,0.123,0.115,0.387,8.1,2.032934e-4,0.7950622843,0.0815036863
74.153975913,OH,64331,0.0448072497,3.9452225021,0.7885242187,0.0880226344,0.185,0.234,0.419,0.117,0.149,0.393,7.5,5.48255e-4,0.7358313418,0.0951500748
71.766214098,OH,56276,0.0509842005,4.8184863578,0.7355678423,0.0407986111,0.209,0.261,0.401,0.111,0.175,0.434,8.2,3.85868e-4,0.7179931434,0.1122548068
76.343986136,OH,66844,0.0326413286,3.7845811541,0.79915975,0.0583354939,0.185,0.262,0.358,0.102,0.145,0.348,7.7,3.974752e-4,0.7505013868,0.0876242898
77.022719372,OH,73559,0.0335499639,3.9667720626,0.8105674611,0.0510156757,0.169,0.247,0.409,0.108,0.126,0.402,6.2,4.137521e-4,0.7506554092,0.1009774635
75.909212344,OH,76496,0.0309679091,4.2329297147,0.8100097613,0.047584491,0.199,0.247,0.36,0.108,0.132,0.384,8.3,3.713948e-4,0.7372520313,0.1034652212
76.02106054,OH,75496,0.03802225,4.6711663067,0.804286071,0.0834548798,0.194,0.281,0.396,0.116,0.147,0.402,6.8,5.164847e-4,0.7370486906,0.1239396949
73.412406389,OH,60525,0.0418518825,5.060996921,0.793424951,0.0854190285,0.198,0.272,0.424,0.128,0.158,0.419,9.4,8.64417e-4,0.616576812,0.1341659608
73.365699103,OH,52914,0.0424673953,4.9971335333,0.7969193493,0.0709788208,0.216,0.279,0.397,0.125,0.161,0.427,7.9,0.001027509,0.7028414299,0.121460238
73.690475249,OH,56991,0.0343128173,4.3312840193,0.8006404974,0.0572456657,0.232,0.279,0.452,0.128,0.168,0.443,7.5,2.756888e-4,0.678111238,0.1106878307
79.03434785,OH,90211,0.0312300635,3.8665104843,0.7660416862,0.044767951,0.161,0.223,0.36,0.104,0.114,0.356,6.5,6.226378e-4,0.8002206897,0.0877183091
73.271891642,OH,62650,0.0379770443,4.6566924428,0.8018490836,0.0621262332,0.199,0.294,0.415,0.124,0.146,0.406,10.3,9.480442e-4,0.6232527623,0.1254531752
74.421121738,OH,58806,0.0378391473,4.8381878362,0.7535476089,0.0748383889,0.196,0.273,0.412,0.118,0.161,0.417,7.8,5.323581e-4,0.6873521596,0.1168539998
73.352447426,OH,62677,0.0402463299,4.8224037055,0.7885717235,0.1631637168,0.237,0.304,0.429,0.12,0.164,0.421,7.5,2.820079e-4,0.7652258596,0.0992401923
74.394477753,OH,76471,0.0330134499,4.0120939771,0.8309051279,0.074984247,0.196,0.258,0.429,0.112,0.145,0.418,8.2,4.044967e-4,0.7210442742,0.1063228197
76.418111514,OH,73911,0.0345268542,4.6655824759,0.7837781784,0.0268195603,0.175,0.232,0.385,0.106,0.133,0.397,8.8,3.941324e-4,0.701425031,0.1226810673
74.520566602,OH,76621,0.0308075451,4.0121692954,0.7540271584,0.0709612481,0.216,0.264,0.385,0.114,0.134,0.379,7.7,1.712873e-4,0.7937522399,0.0739784946
74.028227489,OH,57261,0.0414813936,4.2202187064,0.7144234546,0.0800954329,0.186,0.26,0.398,0.12,0.152,0.414,7.5,4.712648e-4,0.6846688504,0.1048309278
72.209906359,OH,61651,0.0337997969,4.3948569219,0.7885168288,0.0613333333,0.234,0.29,0.422,0.13,0.163,0.402,8.1,6.632766e-4,0.7060722417,0.1210812708
69.198036147,OH,52447,0.0480327204,5.6344597065,0.6748173131,0.0787061995,0.236,0.306,0.437,0.129,0.209,0.444,6.6,5.589944e-4,0.6901560918,0.1159334346
74.792338971,OH,62966,0.0358641019,4.1060680809,0.761802497,0.0488311688,0.224,0.285,0.471,0.121,0.144,0.381,7.4,3.642589e-4,0.7341961175,0.0802061373
74.873569548,OH,67351,0.031429537,3.7858198352,0.7485739431,0.0589375727,0.203,0.252,0.379,0.114,0.135,0.396,8,4.585531e-4,0.73746406900000006,0.072026251
75.076656663,OH,63673,0.036785509,4.2877883642,0.7883320608,0.0638919515,0.17,0.227,0.383,0.108,0.145,0.358,9.1,7.730704e-4,0.6857034358,0.1005929649
75.299746472,OH,69786,0.0369101212,4.817245509,0.7880826965,0.0625792142,0.175,0.235,0.395,0.112,0.136,0.392,9.4,9.765026e-4,0.6728931648,0.124055805
73.522405671,OH,51668,0.0437351108,4.5858418367,0.8090543185,0.095795636,0.242,0.303,0.446,0.128,0.167,0.417,6.3,4.51983e-4,0.7150055146,0.1108622351
74.619162768,OH,62098,0.0357628592,4.2363838725,0.7382610611,0.084841629,0.232,0.3,0.437,0.12,0.148,0.416,8.3,3.567568e-4,0.6867836441,0.1068679451
78.1756062,OH,107973,0.0301025178,3.81792831,0.7176029615,0.0290285218,0.134,0.208,0.341,0.099,0.104,0.352,10,8.517438e-4,0.7959640262,0.0816349523
75.829394447,OH,69834,0.0281527824,3.8216002434,0.7205548128,0.0567164179,0.19,0.24,0.401,0.106,0.126,0.342,8.4,4.969583e-4,0.7605901521,0.0891022363
77.437385204,OH,73906,0.0322060502,4.5594269377,0.7516182671,0.049132948,0.157,0.235,0.357,0.106,0.136,0.371,8.3,6.793889e-4,0.645560972,0.1150789888
73.728535165,OK,62120,0.0322389553,4.5713087248,0.7687266082,0.080817508,0.16,0.286,0.406,0.121,0.167,0.362,8.9,5.904723e-4,0.6580374389,0.1193974353
69.27488179,OK,44808,0.0376221869,5.0858997932,0.8726471766,0.2107706592,0.258,0.371,0.436,0.156,0.2,0.415,8.6,2.575461e-4,0.6799018192,0.1058637084
72.181887806,OK,50105,0.0294503154,4.267811576,0.8164043777,0.081980198,0.195,0.3,0.412,0.126,0.172,0.401,9,3.82125e-4,0.6356257541,0.1041018551
69.047472389,OK,50742,0.0335731415,4.200166113,0.8049815538,0.1462865716,0.23,0.358,0.41,0.142,0.176,0.415,8.5,2.275485e-4,0.7034475187,0.0841331911
77.700321827,OK,86539,0.027366899,3.4447819788,0.7310415176,0.1003153101,0.132,0.248,0.424,0.109,0.123,0.357,9.9,3.462411e-4,0.7475636921,0.0951432838
71.686320559,OK,56270,0.0367778974,4.6094523574,0.6578405413,0.0932642487,0.193,0.323,0.407,0.121,0.172,0.395,9.5,5.798182e-4,0.6766029544,0.1042831581
73.003161962,OK,50434,0.0352196469,4.5549778714,0.8978571429,0.0669612508,0.219,0.326,0.443,0.142,0.191,0.423,8.6,7.348773e-4,0.658044884,0.1228808673
77.568711434,OK,74889,0.0278574276,4.1285385466,0.7419574193,0.0560947106,0.143,0.264,0.369,0.114,0.139,0.359,9.9,5.141181e-4,0.6408194773,0.1211623736
73.236289101,OK,56973,0.0391634201,4.4890046526,0.7929596845,0.0998595506,0.184,0.313,0.438,0.127,0.173,0.44,7.4,7.045542e-4,0.5497115256,0.1320702145
72.799239429,OK,58195,0.034203146,4.5762958984,0.7283452344,0.0879732739,0.184,0.28,0.394,0.118,0.153,0.403,9.5,2.221328e-4,0.7447358965,0.0918648027
72.537741669,OK,48763,0.0332907787,4.6941059114,0.7193653409,0.1017039404,0.227,0.329,0.43,0.13,0.183,0.382,9.1,3.902439e-4,0.7590076787,0.1093632959
72.749841663,OK,61132,0.0321507346,4.2570615587,0.698235677,0.0654152446,0.177,0.311,0.423,0.114,0.161,0.371,9.3,4.19856e-4,0.6457549143,0.1035132294
70.489099672,OK,57170,0.0307762627,4.3135172047,0.6818215435,0.1352549889,0.205,0.334,0.424,0.123,0.159,0.395,9.5,3.487831e-4,0.6813,0.097653773
74.085104679,OK,70838,0.029232005,4.4366261152,0.6676246565,0.0679209184,0.168,0.29,0.41,0.111,0.145,0.361,9.4,2.342005e-4,0.7528237585,0.0798546262
69.420192089,OK,50872,0.0398421349,4.0665362946,0.8722188676,0.1346153846,0.224,0.364,0.476,0.142,0.19,0.392,9.2,2.237971e-4,0.7282038471,0.0772058824
72.960192178,OK,58371,0.0294486216,4.2876853833,0.766724342,0.1264274062,0.172,0.324,0.427,0.128,0.156,0.42,7.2,7.264802e-4,0.6128042544,0.0751720487
71.781464787,OK,55440,0.0358954982,4.1352030138,0.7281831742,0.1000810373,0.178,0.301,0.44,0.119,0.174,0.369,9.3,3.887314e-4,0.6773151472,0.0911588412
73.22722772,OK,41241,0.0474619289,4.6928865255,0.8684549608,0.1481481481,0.248,0.365,0.464,0.143,0.191,0.392,8.3,2.121566e-4,0.704569055,0.1044340723
70.972786006,OK,50469,0.0402318783,4.3962461371,0.730307319,0.1449800652,0.23,0.375,0.427,0.135,0.192,0.393,9,2.888027e-4,0.7199549042,0.1040276454
74.189147557,OK,56344,0.03220289,4.5993027121,0.6945594374,0.120661157,0.204,0.32,0.423,0.118,0.159,0.394,9.3,2.364835e-4,0.8025747764,0.08919495
77.878545411,OK,77836,0.0306280587,4.8234880656,0.7633705392,0.1115323855,0.171,0.275,0.422,0.112,0.137,0.358,9.3,3.93043e-5,0.8582915146,0.0775718698
68.183917381,OK,48589,0.0415502369,5.0047219047,0.733511997,0.1162491972,0.239,0.379,0.451,0.145,0.19,0.397,9,4.533092e-4,0.7183297948,0.0853542104
72.22920638,OK,59498,0.0324353239,4.5815869746,0.6823147172,0.1070110701,0.219,0.338,0.431,0.131,0.182,0.385,9.2,3.575168e-4,0.7426475404,0.1009841974
70.12731051,OK,52188,0.039171151,4.491758604,0.8763434167,0.1080229226,0.186,0.328,0.446,0.129,0.179,0.406,9.2,4.535422e-4,0.6638880273,0.1163158535
68.774364104,OK,44661,0.0413719185,5.3357617992,0.7237780834,0.1445783133,0.24,0.373,0.446,0.147,0.209,0.397,9.1,8.93096e-5,0.7108495394,0.1075508498
73.815286926,OK,65979,0.0315603831,4.7362660944,0.8074857014,0.0867644013,0.161,0.272,0.394,0.119,0.153,0.365,9.9,8.126976e-4,0.5861121256,0.1477831724
69.872476674,OK,53938,0.0420018422,4.7115616487,0.7409372558,0.1063432836,0.215,0.329,0.442,0.138,0.183,0.392,9.2,2.985642e-4,0.6995132962,0.1152257192
75.834962682,OK,61279,0.0367438178,4.4332120863,0.7332896348,0.0726658217,0.189,0.308,0.403,0.123,0.15,0.377,9.7,1.747793e-4,0.7825934169,0.0946004587
69.770271246,OK,48937,0.0304034301,4.2502095557,0.7819638154,0.075368651,0.224,0.341,0.44,0.139,0.188,0.412,9.6,4.61437e-4,0.6726499362,0.1099051441
71.403396736,OK,52744,0.0351699883,4.5337966143,0.8184865258,0.1318124208,0.185,0.291,0.407,0.114,0.163,0.383,9,2.541135e-4,0.7815728091,0.077994933
75.893926387,OK,56811,0.030031651,5.7810101235,0.7760426372,0.0285512034,0.16,0.264,0.385,0.118,0.17,0.383,9.3,4.634768e-4,0.5091370088,0.2257910028
71.27626139,OK,51514,0.0451697595,4.8735483295,0.7593834269,0.1019512195,0.21,0.332,0.414,0.124,0.19,0.437,8.5,4.354502e-4,0.7143747521,0.1094859757
71.676464441,OK,57089,0.0361608058,4.5257563042,0.8128581829,0.0812952899,0.204,0.332,0.426,0.122,0.169,0.384,9.5,3.012914e-4,0.6989202814,0.1091870143
75.906657711,OK,73688,0.0294847007,3.7785471718,0.7233873656,0.0731034483,0.166,0.268,0.409,0.106,0.138,0.35,9.7,3.723047e-4,0.7778399866,0.0797088943
69.030871586,OK,49000,0.0475212973,4.9260557769,0.8401327558,0.1005873715,0.228,0.355,0.43,0.138,0.206,0.411,9.3,3.394577e-4,0.6960119526,0.1052371542
70.318897677,OK,48050,0.0368746033,4.5120470676,0.8135677353,0.1220679751,0.232,0.363,0.412,0.141,0.19,0.381,7.1,3.543586e-4,0.7099578504,0.1044525343
73.853045788,OK,56649,0.0354354354,4.7610412637,0.6841989623,0.1284179688,0.181,0.321,0.423,0.114,0.175,0.35,9,3.941663e-4,0.7449500813,0.1055217738
74.441923024,OK,65619,0.0319578933,4.6148660152,0.7951618665,0.0593858155,0.165,0.282,0.37,0.116,0.151,0.357,8.9,0.0010537142,0.5973522511,0.129680309
76.427911056,OK,80246,0.0321966925,3.8312887626,0.7471010579,0.0855588526,0.166,0.28,0.435,0.107,0.137,0.397,9.7,2.736466e-4,0.809815148,0.0857171636
74.917538705,OK,66236,0.0339383018,4.9847151635,0.8495314192,0.1371261853,0.204,0.326,0.416,0.123,0.158,0.411,8,4.358372e-4,0.7182462614,0.1016949153
78.030797907,OR,80061,0.0372198131,4.544147724,0.8332265705,0.0781390522,0.128,0.185,0.311,0.09,0.131,0.318,12.05,9.394382e-4,0.6337423335,0.1566785123
82.362090477,OR,74800,0.030073969,5.5525251066,0.8125560161,0.0322850652,0.124,0.163,0.264,0.088,0.128,0.266,11.4,0.0011664601,0.5603092514,0.2028449579
79.869299345,OR,100376,0.0336154615,4.1675481886,0.7667242782,0.0720112801,0.105,0.159,0.29,0.078,0.103,0.328,30.4,9.158961e-4,0.71340362,0.1484532732
77.559440696,OR,81463,0.0437777867,3.9470453211,0.8023170491,0.0727820844,0.172,0.202,0.369,0.09,0.119,0.34,10.1,2.637826e-4,0.7571221632,0.107405591
74.847922707,OR,61386,0.0452312193,5.0809593941,0.7758301786,0.116251944,0.148,0.193,0.311,0.095,0.162,0.328,9.9,8.30782e-4,0.7070767498,0.1403805186
80.858425207,OR,95414,0.0367850796,4.1081703392,0.7654252442,0.0962540313,0.11,0.138,0.27,0.082,0.111,0.256,15.8,9.863233e-4,0.7074293544,0.1517930992
74.491354044,OR,60296,0.0469741493,4.402719945,0.7849225094,0.0802235083,0.193,0.224,0.351,0.097,0.154,0.354,19.3,6.429834e-4,0.7176125287,0.1328373594
77.266326825,OR,71030,0.043395761,4.2766504902,0.8358576904,0.060700311,0.182,0.211,0.359,0.097,0.138,0.358,15.6,9.609626e-4,0.6497866099,0.1482894089
74.581699341,OR,61575,0.0506268891,4.9486658815,0.8591217055,0.1207221773,0.185,0.206,0.328,0.099,0.16,0.333,14.5,7.357436e-4,0.7168923382,0.171908709
73.282167722,OR,54630,0.0518830128,5.2426111187,0.7633833885,0.1419429901,0.172,0.233,0.384,0.102,0.164,0.345,19.7,0.0010404196,0.6873092926,0.1607703127
77.0847984,OR,70065,0.0395078538,4.5819074334,0.8603674179,0.0923496745,0.17,0.189,0.325,0.092,0.146,0.319,15,8.220486e-4,0.5938410999,0.1784229963
75.906461792,OR,70242,0.0406970022,3.9599061699,0.8026707201,0.0877039116,0.163,0.21,0.348,0.092,0.137,0.35,21,5.853403e-4,0.6704594926,0.1470308163
77.518244488,OR,73210,0.0372725615,4.1778822962,0.8477818056,0.1153944607,0.166,0.242,0.394,0.111,0.136,0.349,24.9,7.144524e-4,0.6224314864,0.1625213363
77.769938655,OR,83290,0.0356278856,4.8799932957,0.9030806941,0.0597890876,0.136,0.18,0.289,0.085,0.125,0.286,10.7,0.0014712893,0.541040093,0.17673809
78.956982086,OR,79970,0.0375210793,4.625191154,0.8323813367,0.0825865402,0.152,0.218,0.344,0.099,0.127,0.346,12.1,5.719797e-4,0.6459139191,0.1684543972
75.922644236,OR,62890,0.0407740331,4.3787255563,0.8056288792,0.0673122343,0.17,0.245,0.378,0.108,0.134,0.339,14.7,4.625694e-4,0.6714194509,0.1106530463
81.143107601,OR,103486,0.0321996855,4.0148942384,0.7709966206,0.065169865,0.096,0.166,0.296,0.088,0.104,0.293,11.1,9.22087e-4,0.6086992073,0.1400968081
78.066618794,OR,86887,0.0345067533,4.2469337694,0.7789516335,0.0897557881,0.143,0.202,0.345,0.092,0.126,0.342,12.7,5.820453e-4,0.6994283654,0.1491385689
76.941265569,PA,73826,0.0341644637,4.8000191247,0.8022062863,0.0599050438,0.156,0.208,0.329,0.1,0.119,0.381,7.8,7.908019e-4,0.6932930227,0.1279082789
78.834616419,PA,77041,0.025976857,3.6076841198,0.7841733456,0.0365793376,0.173,0.233,0.373,0.088,0.103,0.397,7.8,5.378048e-4,0.7905768231,0.0999822951
76.924253666,PA,76488,0.0330460475,5.0773063271,0.8068842697,0.0365496834,0.154,0.21,0.32,0.094,0.114,0.37,11.3,0.0010928123,0.6492872003,0.1189640671
75.271340231,PA,61521,0.0392869783,4.0766444963,0.7886768976,0.0644919385,0.211,0.259,0.379,0.093,0.129,0.383,7.8,4.301538e-4,0.7863748349,0.0776091784
75.61570245,PA,66846,0.0407218767,4.4208721704,0.7629680054,0.0318105381,0.157,0.216,0.372,0.09,0.123,0.367,9.3,3.900999e-4,0.7452865578,0.0929316007
76.216264699,PA,58319,0.03509342,4.6445280881,0.7507254841,0.075454122,0.195,0.252,0.353,0.095,0.125,0.398,7.6,3.371189e-4,0.7810049082,0.0976657825
77.814755259,PA,75655,0.0347890383,4.4976326481,0.8271422205,0.0514167913,0.151,0.239,0.35,0.098,0.121,0.414,8.7,6.288693e-4,0.7104594282,0.1247120472
74.731859602,PA,54909,0.0332757277,4.4891959042,0.7849326524,0.0556293345,0.201,0.252,0.362,0.101,0.133,0.422,7.7,7.719661e-4,0.7244797025,0.0993011006
77.151757359,PA,61270,0.0327467376,4.5577191052,0.776953251,0.0981552384,0.171,0.223,0.349,0.093,0.13,0.388,6.6,0.0010185,0.7226691714,0.0937034357
79.089937505,PA,107006,0.0300702271,4.2348987821,0.7764345129,0.0693027895,0.158,0.216,0.304,0.088,0.088,0.386,8.9,8.07927e-4,0.7801464829,0.1234729512
77.771240988,PA,80978,0.031112597,4.6121307513,0.722359826,0.0339722908,0.131,0.182,0.327,0.078,0.105,0.377,9,6.794562e-4,0.7637485202,0.097364969
74.604616643,PA,55592,0.0413662239,4.6438063109,0.8171849047,0.0501372634,0.195,0.264,0.371,0.097,0.144,0.403,8.5,6.96089e-4,0.758098111,0.096812586
74.451454503,PA,64894,0.0387102678,4.0883313395,0.8204332791,0.1123277994,0.18,0.241,0.344,0.095,0.131,0.388,8,3.363297e-4,0.7723766286,0.1149604503
81.291223942,PA,69999,0.0270439386,5.1837975399,0.820919367,0.0180313696,0.181,0.232,0.347,0.092,0.109,0.373,7.3,8.316035e-4,0.6175643155,0.1711283244
80.951138236,PA,120925,0.0257151567,4.4170378925,0.7521302803,0.0357970968,0.111,0.177,0.295,0.079,0.081,0.326,8.5,8.0015e-4,0.7494577703,0.1144060784
74.874097215,PA,56911,0.0415235717,4.4711005845,0.782062119,0.0653950954,0.192,0.244,0.357,0.094,0.134,0.381,7.7,4.575304e-4,0.7143906021,0.1083726743
75.909673776,PA,60213,0.0392423727,4.2424573592,0.802192723,0.0945243194,0.201,0.257,0.369,0.101,0.144,0.417,7.8,4.620264e-4,0.7832902241,0.1003215434
76.576466394,PA,55946,0.0403365218,4.7713716869,0.7674358833,0.0583609272,0.202,0.255,0.353,0.094,0.137,0.429,7.7,3.469905e-4,0.716411063,0.1170636259
76.494325052,PA,63605,0.0361176436,4.7893486837,0.7872212478,0.0576314123,0.175,0.246,0.372,0.095,0.133,0.383,8.2,5.703539e-4,0.7042591018,0.1201680333
75.519499333,PA,60545,0.0367355568,4.169349985,0.7470564062,0.0937006096,0.211,0.252,0.378,0.095,0.137,0.376,7.5,6.118703e-4,0.7367027606,0.0977238146
79.337086628,PA,82507,0.0267835581,3.8352682774,0.8205548568,0.0421346448,0.146,0.208,0.33,0.088,0.1,0.364,8.9,8.671872e-4,0.7137098691,0.1013897082
76.795034381,PA,73929,0.0320820868,4.3440119203,0.8201207243,0.041694097,0.177,0.253,0.343,0.106,0.113,0.431,9.4,0.0010334029,0.6332339704,0.1203474585
